Date,IBM,AAPL,MSFT
2018-08-28,138.12176513671875,215.6952667236328,108.18606567382812
2018-08-29,139.01687622070312,218.9154815673828,109.9129638671875
2018-08-30,137.49989318847656,220.9281005859375,109.84428405761719
2018-08-31,138.0181121826172,223.480712890625,110.21713256835938
2018-09-04,137.26431274414062,224.19741821289062,109.60879516601562
2018-09-05,138.18772888183594,222.73458862304688,106.4493637084961
2018-09-06,137.93333435058594,219.03330993652344,106.69466400146484
2018-09-07,137.04762268066406,217.26611328125,106.17463684082031
2018-09-10,137.23606872558594,214.35023498535156,107.32261657714844
2018-09-11,138.0275421142578,219.76963806152344,109.14764404296875
2018-09-12,138.10293579101562,217.04029846191406,109.60879516601562
2018-09-13,140.34542846679688,222.282958984375,110.7862319946289
2018-09-14,139.76124572753906,219.7598114013672,111.23758697509766
2018-09-17,139.39378356933594,213.908447265625,110.03070831298828
2018-09-18,139.9779815673828,214.2618865966797,111.08058166503906
2018-09-19,140.44908142089844,214.38949584960938,109.59899139404297
2018-09-20,142.41835021972656,216.01927185058594,111.43382263183594
2018-09-21,142.6068115234375,213.6924591064453,112.11083221435547
2018-09-24,141.363037109375,216.76539611816406,112.51312255859375
2018-09-25,140.30776977539062,218.13987731933594,112.2972640991211
2018-09-26,142.85177612304688,216.4021453857422,111.83610534667969
2018-09-27,142.74813842773438,220.84957885742188,112.25802612304688
2018-09-28,142.4748992919922,221.6251678466797,112.2187728881836
2018-10-01,144.16146850585938,223.11746215820312,113.43543243408203
2018-10-02,144.86814880371094,225.10064697265625,112.98410034179688
2018-10-03,144.36874389648438,227.8397979736328,113.00372314453125
2018-10-04,142.569091796875,223.83416748046875,110.66848754882812
2018-10-05,140.4208221435547,220.20159912109375,110.0208969116211
2018-10-08,139.81776428222656,219.69110107421875,108.76496887207031
2018-10-09,138.73422241210938,222.73458862304688,110.14845275878906
2018-10-10,134.44705200195312,212.41615295410156,104.16319274902344
2018-10-11,130.98907470703125,210.5409698486328,103.91789245605469
2018-10-12,132.71334838867188,218.06134033203125,107.5090560913086
2018-10-15,132.97720336914062,213.39791870117188,105.57611083984375
2018-10-16,136.73667907714844,218.10060119628906,108.91214752197266
2018-10-17,126.30618286132812,217.15811157226562,108.62760162353516
2018-10-18,123.00836944580078,212.0823516845703,106.45918273925781
2018-10-19,121.64214324951172,215.31236267089844,106.61616516113281
2018-10-22,122.50898742675781,216.62794494628906,107.56791687011719
2018-10-23,123.6302490234375,218.67002868652344,106.06669616699219
2018-10-24,119.86131286621094,211.16929626464844,100.39542388916016
2018-10-25,119.14521789550781,215.79345703125,106.262939453125
2018-10-26,117.58111572265625,212.35723876953125,104.9481430053711
2018-10-29,112.72862243652344,208.3712615966797,101.89663696289062
2018-10-30,108.73355865478516,209.41192626953125,101.77890014648438
2018-10-31,108.76182556152344,214.87059020996094,104.80096435546875
2018-11-01,110.08094787597656,218.16934204101562,103.92769622802734
2018-11-02,108.98795318603516,203.697998046875,104.16319274902344
2018-11-05,113.12435150146484,197.91537475585938,105.48779296875
2018-11-06,116.0075912475586,200.05564880371094,105.69384765625
2018-11-07,117.62821960449219,206.12298583984375,109.85409545898438
2018-11-08,117.73318481445312,205.40380859375,109.6480484008789
2018-11-09,117.88587188720703,201.44329833984375,107.5090560913086
2018-11-12,115.36669158935547,191.29576110839844,104.8598403930664
2018-11-13,115.30943298339844,189.3844757080078,104.92852783203125
2018-11-14,114.69873046875,184.03488159179688,103.4405288696289
2018-11-15,115.88198852539062,188.57662963867188,105.71686553955078
2018-11-16,116.00602722167969,190.6652374267578,106.71215057373047
2018-11-19,114.80369567871094,183.10877990722656,103.09561920166016
2018-11-20,111.83602905273438,174.36024475097656,100.22802734375
2018-11-21,113.1433334350586,174.16319274902344,101.60762023925781
2018-11-23,111.82649230957031,169.73965454101562,101.56820678710938
2018-11-26,114.08802032470703,172.03517150878906,104.91867065429688
2018-11-27,114.53650665283203,171.66079711914062,105.57889556884766
2018-11-28,117.3705825805664,178.26162719726562,109.50091552734375
2018-11-29,115.92015075683594,176.89219665527344,108.58446502685547
2018-11-30,118.58245086669922,175.93655395507812,109.27426147460938
2018-12-03,119.57486724853516,182.0841827392578,110.45677947998047
2018-12-04,116.03465270996094,174.0745391845703,106.93878936767578
2018-12-06,118.23893737792969,172.13368225097656,107.59903717041016
2018-12-07,113.87808990478516,165.9959259033203,103.2927017211914
2018-12-10,115.58616638183594,167.0894775390625,106.0223388671875
2018-12-11,115.35714721679688,166.13385009765625,107.00777435302734
2018-12-12,115.61479187011719,166.5968780517578,107.49063873291016
2018-12-13,115.20448303222656,168.4194793701172,107.85523986816406
2018-12-14,114.41246032714844,163.03045654296875,104.48507690429688
2018-12-17,110.786376953125,161.5132598876953,101.39082336425781
2018-12-18,111.31121063232422,163.6117401123047,102.45509338378906
2018-12-19,111.10128021240234,158.50840759277344,102.1791763305664
2018-12-20,107.84733581542969,154.5084991455078,100.03093719482422
2018-12-21,105.86254119873047,148.49879455566406,96.7987289428711
2018-12-24,102.64677429199219,144.6565399169922,92.75846099853516
2018-12-26,106.29193878173828,154.84347534179688,99.09477233886719
2018-12-27,108.57255554199219,153.83856201171875,99.70574188232422
2018-12-28,107.85688018798828,153.91738891601562,98.92724609375
2018-12-31,108.46759033203125,155.40504455566406,100.09005737304688
2019-01-02,109.9371109008789,155.58236694335938,99.64661407470703
2019-01-03,107.74237060546875,140.08522033691406,95.98081970214844
2019-01-04,111.9505386352539,146.0653533935547,100.44481658935547
2019-01-07,112.7425537109375,145.74026489257812,100.57292175292969
2019-01-08,114.34565734863281,148.5185089111328,101.30213928222656
2019-01-09,115.16630554199219,151.0406036376953,102.75071716308594
2019-01-10,116.21595764160156,151.52337646484375,102.09048461914062
2019-01-11,115.90106201171875,150.03570556640625,101.30213928222656
2019-01-14,114.88003540039062,147.77960205078125,100.56307220458984
2019-01-15,116.1587142944336,150.80416870117188,103.47994995117188
2019-01-16,116.05374145507812,152.646484375,103.84455108642578
2019-01-17,116.59765625,153.55287170410156,104.57376861572266
2019-01-18,118.1530532836914,154.4986572265625,106.1406021118164
2019-01-22,116.91254425048828,151.03077697753906,104.14017486572266
2019-01-23,126.80792999267578,151.64158630371094,105.15516662597656
2019-01-24,126.46440887451172,150.43963623046875,104.65260314941406
2019-01-25,127.83850860595703,155.42474365234375,105.60846710205078
2019-01-28,128.1248016357422,153.98635864257812,103.5489273071289
2019-01-29,128.18202209472656,152.39031982421875,101.44010162353516
2019-01-30,128.22975158691406,162.80386352539062,104.8299789428711
2019-01-31,128.26791381835938,163.9762420654297,102.90839385986328
2019-02-01,127.96257019042969,164.05506896972656,101.28243255615234
2019-02-04,129.00267028808594,168.7150421142578,104.19929504394531
2019-02-05,129.34619140625,171.6016845703125,105.65774536132812
2019-02-06,130.08096313476562,171.66079711914062,104.48507690429688
2019-02-07,128.57501220703125,168.40965270996094,103.73614501953125
2019-02-08,129.07699584960938,168.60752868652344,104.13032531738281
2019-02-11,129.34730529785156,167.63787841796875,103.71644592285156
2019-02-12,131.33592224121094,169.0824432373047,105.33255004882812
2019-02-13,132.75498962402344,168.37994384765625,105.25371551513672
2019-02-14,131.75100708007812,168.993408203125,105.3424072265625
2019-02-15,133.247314453125,168.617431640625,106.6431655883789
2019-02-19,133.8940887451172,169.12200927734375,106.5938949584961
2019-02-20,133.21835327148438,170.21038818359375,106.03970336914062
2019-02-21,133.06390380859375,169.2506561279297,108.27628326416016
2019-02-22,134.425048828125,171.14044189453125,109.82011413574219
2019-02-25,134.6277618408203,172.38711547851562,110.43368530273438
2019-02-26,134.8787384033203,172.48605346679688,111.19570922851562
2019-02-27,134.34780883789062,173.0203399658203,111.00767517089844
2019-02-28,133.34385681152344,171.31854248046875,110.86913299560547
2019-03-01,134.3767547607422,173.11927795410156,111.36394500732422
2019-03-04,133.63345336914062,173.989990234375,111.09674835205078
2019-03-05,133.10250854492188,173.67337036132812,110.54254913330078
2019-03-06,132.2336883544922,172.67405700683594,110.59203338623047
2019-03-07,130.66983032226562,170.6754150390625,109.24612426757812
2019-03-08,130.4091796875,171.08108520507812,109.36487579345703
2019-03-11,132.93841552734375,177.00770568847656,111.66084289550781
2019-03-12,133.4886474609375,178.99647521972656,112.44265747070312
2019-03-13,133.75894165039062,179.78799438476562,113.31354522705078
2019-03-14,133.98097229003906,181.78662109375,113.40260314941406
2019-03-15,134.59878540039062,184.15133666992188,114.70893096923828
2019-03-18,135.35177612304688,186.03126525878906,116.35172271728516
2019-03-19,135.6220703125,184.55702209472656,116.43089294433594
2019-03-20,134.76292419433594,186.16978454589844,116.30223083496094
2019-03-21,136.53915405273438,193.02645874023438,118.9742660522461
2019-03-22,134.61810302734375,189.02920532226562,115.83711242675781
2019-03-25,134.3574676513672,186.74363708496094,116.4407958984375
2019-03-26,135.36143493652344,184.8142547607422,116.68820190429688
2019-03-27,134.41539001464844,186.4764862060547,115.56001281738281
